content_id,avg_polarity,review_count,pct_positive,pct_neutral,pct_negative,avg_subjectivity,avg_acting_score,avg_plot_score,avg_visual_score
M5519340,0.061,5,60.0,0.0,40.0,0.586,0.1,0.192,0.0
M5523010,-0.309,5,20.0,20.0,60.0,0.596,-0.087,-0.11,0.123
M5536610,-0.126,5,20.0,40.0,40.0,0.499,0.004,0.017,0.0
M5537228,-0.139,5,40.0,20.0,40.0,0.537,-0.049,-0.194,0.0
M5538078,-0.043,5,20.0,80.0,0.0,0.413,0.036,0.014,0.0
M5538800,-0.09,5,20.0,60.0,20.0,0.398,-0.053,-0.083,0.0
M5539052,0.025,5,40.0,20.0,40.0,0.667,0.0,0.273,0.123
M5539054,-0.319,5,0.0,60.0,40.0,0.546,0.027,-0.218,0.0
M5540188,-0.081,5,0.0,100.0,0.0,0.54,0.004,0.004,0.0
M5541240,0.221,5,40.0,60.0,0.0,0.678,0.207,0.113,0.093
M5541848,0.355,5,100.0,0.0,0.0,0.52,0.053,0.323,0.123
M5555502,0.184,5,40.0,60.0,0.0,0.482,0.004,0.115,0.0
M5563324,-0.779,5,0.0,0.0,100.0,0.675,0.0,-0.538,0.0
M5563330,-0.166,5,20.0,40.0,40.0,0.501,0.034,-0.075,0.0
M5563334,-0.008,5,20.0,80.0,0.0,0.427,0.068,0.031,0.0
M5566790,-0.03,5,0.0,100.0,0.0,0.58,0.013,0.013,0.0
M5571734,0.299,5,60.0,20.0,20.0,0.524,0.1,0.301,0.101
M5577742,-0.172,5,20.0,40.0,40.0,0.613,0.004,0.004,0.0
M5580036,0.304,5,60.0,20.0,20.0,0.605,-0.003,0.165,0.093
M5580266,0.363,5,80.0,0.0,20.0,0.75,0.32,0.227,0.093
M5580390,0.096,5,40.0,40.0,20.0,0.483,0.03,0.111,0.0
M5580392,-0.446,5,0.0,20.0,80.0,0.571,-0.096,-0.243,0.0
M5591666,-0.14,5,0.0,60.0,40.0,0.496,0.008,0.008,0.0
M5592248,-0.095,5,40.0,20.0,40.0,0.607,0.0,-0.047,0.0
M5595168,-0.086,5,20.0,60.0,20.0,0.553,0.107,-0.085,0.009
M5598102,0.133,5,60.0,0.0,40.0,0.519,0.161,0.1,0.0
M5598216,0.052,5,20.0,80.0,0.0,0.479,0.0,0.1,0.0
M5598292,-0.56,5,0.0,0.0,100.0,0.598,-0.2,-0.347,0.0
M5599692,0.315,5,60.0,40.0,0.0,0.577,0.043,0.263,0.0
M5606664,-0.082,5,20.0,60.0,20.0,0.502,-0.079,0.021,0.0
M5607096,0.338,5,60.0,40.0,0.0,0.704,0.131,0.123,0.217
M5607714,0.469,5,80.0,20.0,0.0,0.698,0.25,0.277,0.093
M5610554,-0.209,5,20.0,40.0,40.0,0.5,0.004,0.082,0.0
M5613056,0.456,5,80.0,20.0,0.0,0.546,0.141,0.201,0.273
M5613484,0.623,5,100.0,0.0,0.0,0.758,0.13,0.47,0.37
M5614612,-0.009,5,20.0,60.0,20.0,0.542,0.157,0.059,0.0
M5616294,-0.19,5,0.0,60.0,40.0,0.488,-0.087,-0.087,0.0
M5619332,-0.167,5,20.0,40.0,40.0,0.435,0.008,0.008,0.0
M5622412,-0.596,5,0.0,0.0,100.0,0.581,-0.076,-0.225,0.0
M5628302,0.361,5,60.0,40.0,0.0,0.609,0.161,0.263,0.0
M5635086,0.68,5,100.0,0.0,0.0,0.62,0.1,0.529,0.101
M5638642,0.02,5,20.0,60.0,20.0,0.524,0.013,0.013,0.0
M5639354,0.311,5,60.0,20.0,20.0,0.693,0.253,0.403,0.0
M5640450,-0.039,5,40.0,40.0,20.0,0.519,0.0,0.069,0.0
M5649108,-0.042,5,40.0,20.0,40.0,0.564,0.093,-0.08,0.093
M5649144,0.067,5,60.0,20.0,20.0,0.623,0.157,0.06,0.0
M5651050,0.577,5,100.0,0.0,0.0,0.753,0.0,0.597,0.247
M5653294,0.205,5,60.0,0.0,40.0,0.635,0.0,0.251,0.0
M5653514,-0.001,5,20.0,60.0,20.0,0.519,0.013,0.027,0.0
M5655222,-0.042,5,20.0,60.0,20.0,0.561,0.004,0.154,0.0
M5657846,-0.316,5,40.0,0.0,60.0,0.586,-0.1,-0.245,0.0
M5657856,0.091,5,40.0,40.0,20.0,0.649,0.207,0.039,0.093
M5662932,0.227,5,40.0,40.0,20.0,0.442,0.107,0.125,0.093
M5664636,-0.291,5,20.0,20.0,60.0,0.613,0.004,-0.091,0.101
M5666304,-0.165,5,0.0,80.0,20.0,0.449,0.031,0.031,0.0
M5670152,0.183,5,40.0,60.0,0.0,0.49,0.119,0.219,0.0
M5688932,-0.214,5,20.0,40.0,40.0,0.417,-0.087,-0.087,0.0
M5688996,0.137,5,40.0,40.0,20.0,0.563,0.004,0.127,0.123
M5689068,-0.313,5,20.0,20.0,60.0,0.495,0.0,0.0,0.0
M5690142,0.434,5,60.0,40.0,0.0,0.644,0.14,0.352,0.101
M5690360,-0.709,5,0.0,0.0,100.0,0.601,-0.1,-0.345,0.0
M5691670,0.092,5,20.0,80.0,0.0,0.564,0.097,0.004,0.093
M5697572,-0.381,5,20.0,0.0,80.0,0.671,0.0,-0.023,0.123
M5700672,0.237,5,80.0,0.0,20.0,0.626,0.078,0.103,0.078
M5707304,-0.24,5,0.0,60.0,40.0,0.67,0.0,0.0,0.0
M5709188,-0.376,5,0.0,40.0,60.0,0.506,0.019,-0.056,0.0
M5710514,-0.137,5,20.0,60.0,20.0,0.539,0.035,-0.143,0.0
M5711148,0.113,5,40.0,20.0,40.0,0.594,0.097,0.056,0.093
M5713232,0.55,5,80.0,20.0,0.0,0.626,0.143,0.413,0.0
M5715874,-0.023,5,20.0,60.0,20.0,0.542,0.004,-0.032,0.0
M5716464,0.001,5,20.0,60.0,20.0,0.687,0.0,0.0,0.0
M5717492,-0.239,5,20.0,40.0,40.0,0.534,0.004,0.004,0.0
M5719700,-0.386,5,0.0,40.0,60.0,0.634,0.0,-0.245,0.0
M5719748,0.158,5,60.0,40.0,0.0,0.458,0.034,0.1,0.0
M5721088,-0.558,5,0.0,0.0,100.0,0.592,-0.152,-0.152,0.0
M5723272,0.096,5,40.0,40.0,20.0,0.49,0.127,0.004,0.093
M5723286,0.086,5,20.0,80.0,0.0,0.549,0.015,0.138,0.123
M5726086,0.077,5,40.0,40.0,20.0,0.501,0.008,0.208,0.0
M5726616,0.47,5,100.0,0.0,0.0,0.62,0.215,0.223,0.123
M5727208,-0.015,5,40.0,20.0,40.0,0.515,0.034,0.127,0.123
M5727282,0.061,5,20.0,60.0,20.0,0.609,0.0,0.15,0.0
M5728684,0.247,5,40.0,60.0,0.0,0.456,0.028,0.154,0.0
M5729348,0.342,5,80.0,0.0,20.0,0.558,0.034,0.273,0.123
M5734576,-0.604,5,0.0,0.0,100.0,0.683,0.0,-0.196,0.0
M5740866,0.703,5,100.0,0.0,0.0,0.742,0.178,0.523,0.202
M5742374,-0.344,5,0.0,40.0,60.0,0.453,-0.073,-0.22,0.0
M5743656,0.067,5,40.0,20.0,40.0,0.526,0.0,0.103,0.0
M5748448,-0.23,5,20.0,20.0,60.0,0.517,0.015,0.091,0.0
M5751998,0.105,5,40.0,60.0,0.0,0.52,0.0,0.1,0.0
M5758778,-0.145,5,20.0,40.0,40.0,0.547,0.004,0.03,0.101
M5764096,0.223,5,40.0,60.0,0.0,0.66,0.224,0.13,0.093
M5774060,-0.319,5,0.0,40.0,60.0,0.479,0.004,-0.071,0.0
M5774450,-0.093,5,0.0,80.0,20.0,0.614,0.004,0.004,0.0
M5776208,0.153,5,40.0,40.0,20.0,0.615,0.192,0.113,0.027
M5776858,-0.03,5,40.0,40.0,20.0,0.452,0.077,0.017,0.0
M5783956,-0.101,5,20.0,60.0,20.0,0.597,0.03,0.0,0.0
M5785170,0.1,5,60.0,20.0,20.0,0.608,-0.07,0.123,0.123
M5789976,-0.419,5,0.0,40.0,60.0,0.623,0.004,-0.143,0.0
M5791536,0.167,5,40.0,60.0,0.0,0.479,0.013,0.137,0.123
M5797184,0.091,5,20.0,80.0,0.0,0.592,0.113,0.113,0.0
M5804038,0.413,5,80.0,20.0,0.0,0.595,0.01,0.44,0.0
M5805752,0.374,5,80.0,20.0,0.0,0.593,0.23,0.137,0.31
M5813366,-0.488,5,0.0,20.0,80.0,0.529,0.0,-0.223,0.0
M5813916,0.483,5,80.0,20.0,0.0,0.63,0.187,0.25,0.187
M5814060,-0.39,5,0.0,40.0,60.0,0.557,-0.192,-0.192,0.0
M5814534,-0.307,5,20.0,20.0,60.0,0.515,0.05,-0.28,0.05
M5814592,0.521,5,80.0,20.0,0.0,0.561,0.172,0.25,0.172
M5816682,-0.079,5,20.0,40.0,40.0,0.515,0.117,0.019,0.0
M5822564,-0.628,5,0.0,0.0,100.0,0.625,-0.076,-0.371,0.0
M5825380,0.005,5,20.0,60.0,20.0,0.5,0.031,0.083,0.0
M5827916,0.736,5,100.0,0.0,0.0,0.783,0.305,0.5,0.202
M5834262,-0.087,5,20.0,40.0,40.0,0.433,0.042,-0.147,0.0
M5834760,-0.202,5,20.0,40.0,40.0,0.543,0.017,-0.029,0.0
M5843850,-0.435,5,0.0,20.0,80.0,0.652,0.0,-0.147,0.0
M5843876,-0.136,5,20.0,40.0,40.0,0.584,0.004,0.104,0.0
M5848272,0.139,5,20.0,80.0,0.0,0.456,0.131,0.131,0.069
M5859238,0.423,5,60.0,40.0,0.0,0.705,0.004,0.377,0.123
M5862166,-0.404,5,20.0,0.0,80.0,0.653,0.0,-0.034,0.0
M5862312,-0.068,5,40.0,20.0,40.0,0.724,-0.1,0.0,0.247
M5865326,0.098,5,20.0,80.0,0.0,0.529,0.121,0.121,0.0
M5871080,0.333,5,60.0,40.0,0.0,0.468,0.115,0.265,0.0
M5882970,0.505,5,80.0,20.0,0.0,0.578,0.138,0.328,0.0
M5884052,0.177,5,40.0,40.0,20.0,0.633,0.004,0.203,0.123
M5884230,-0.004,5,60.0,20.0,20.0,0.476,-0.07,0.0,0.0
M5884234,-0.403,5,20.0,20.0,60.0,0.674,0.104,-0.336,0.0
M5884784,-0.125,5,20.0,60.0,20.0,0.515,0.017,-0.081,0.0
M5886046,-0.079,5,0.0,80.0,20.0,0.464,0.004,0.004,0.0
M5886440,0.183,5,60.0,40.0,0.0,0.472,0.137,0.013,0.093
M5893264,-0.282,5,20.0,20.0,60.0,0.676,0.013,-0.156,0.123
M5893332,-0.249,5,20.0,40.0,40.0,0.448,-0.083,-0.083,0.0
M5895028,0.402,5,80.0,20.0,0.0,0.595,0.221,0.105,0.288
M5897636,0.1,5,60.0,0.0,40.0,0.515,0.031,0.052,0.0
M5910280,-0.047,5,40.0,20.0,40.0,0.671,0.0,0.077,0.123
M5912454,0.249,5,60.0,40.0,0.0,0.576,0.004,0.327,0.123
M5913798,-0.706,5,0.0,0.0,100.0,0.658,-0.2,-0.543,0.0
M5918982,-0.146,5,40.0,0.0,60.0,0.707,-0.1,0.032,0.0
M5923962,0.485,5,80.0,20.0,0.0,0.688,0.113,0.467,0.137
M5927352,-0.334,5,20.0,20.0,60.0,0.618,-0.1,-0.098,0.0
M5927420,0.189,5,60.0,20.0,20.0,0.513,0.157,0.191,0.0
M5929750,-0.43,5,0.0,40.0,60.0,0.582,0.0,-0.098,0.0
M5929754,0.211,5,40.0,60.0,0.0,0.531,0.027,0.257,0.0
M5929776,0.491,5,100.0,0.0,0.0,0.567,0.234,0.123,0.31
M5932728,0.121,5,60.0,20.0,20.0,0.446,0.071,0.104,0.0
M5935704,-0.026,5,40.0,20.0,40.0,0.693,0.127,0.129,0.0
M5941692,-0.502,5,0.0,20.0,80.0,0.588,0.0,-0.221,0.0
M5946128,0.335,5,60.0,40.0,0.0,0.634,0.051,0.277,0.123
M5952332,0.281,5,60.0,40.0,0.0,0.47,0.004,0.26,0.123
M5952594,0.348,5,60.0,40.0,0.0,0.525,0.031,0.211,0.0
M5956100,-0.12,5,0.0,80.0,20.0,0.414,0.004,0.004,0.0
M5960374,0.081,5,20.0,80.0,0.0,0.536,0.065,0.017,0.0
M5962210,0.027,5,40.0,40.0,20.0,0.453,0.157,0.027,0.093
M5968274,0.028,5,40.0,40.0,20.0,0.549,0.155,0.019,0.0
M5968394,-0.404,5,0.0,40.0,60.0,0.578,-0.2,-0.298,0.0
M5969696,0.319,5,60.0,40.0,0.0,0.387,0.015,0.271,0.0
M5970844,-0.184,5,20.0,20.0,60.0,0.605,0.066,-0.009,0.0
M5973626,0.038,5,20.0,60.0,20.0,0.611,0.013,0.163,-0.052
M5977276,0.086,5,20.0,60.0,20.0,0.558,0.013,0.163,0.0
M5979872,0.152,5,60.0,20.0,20.0,0.547,0.097,0.154,0.093
M5979874,0.109,5,40.0,40.0,20.0,0.635,0.104,0.107,0.0
M5982852,-0.075,5,20.0,40.0,40.0,0.479,0.027,-0.019,0.101
M5989218,0.025,5,40.0,20.0,40.0,0.492,0.0,0.1,0.0
M5990474,0.291,5,80.0,0.0,20.0,0.589,0.207,0.213,0.093
M5997666,-0.32,5,20.0,20.0,60.0,0.552,-0.1,-0.098,0.0
M5999382,-0.104,5,40.0,0.0,60.0,0.642,-0.07,0.0,0.0
M6000478,-0.06,5,0.0,80.0,20.0,0.509,0.004,0.004,0.0
M6002232,0.401,5,80.0,20.0,0.0,0.575,0.192,0.293,0.078
M6003368,-0.715,5,0.0,0.0,100.0,0.586,0.0,-0.245,0.0
M6012380,0.111,5,40.0,40.0,20.0,0.6,0.004,0.254,0.0
M6017942,-0.384,5,0.0,40.0,60.0,0.513,-0.152,-0.299,0.0
M6018306,0.288,5,60.0,20.0,20.0,0.697,0.117,0.267,0.0
M6040662,-0.068,5,0.0,100.0,0.0,0.58,0.004,0.004,0.0
M6048922,0.061,5,40.0,40.0,20.0,0.536,0.028,0.128,0.0
M6048930,-0.712,5,0.0,0.0,100.0,0.643,-0.1,-0.443,0.0
M6053438,0.202,5,60.0,20.0,20.0,0.523,0.004,0.295,0.0
M6053948,0.099,5,40.0,40.0,20.0,0.575,0.004,0.205,0.101
M6060156,0.114,5,40.0,40.0,20.0,0.451,0.1,0.008,0.0
M6062774,0.06,5,40.0,20.0,40.0,0.602,0.013,0.215,0.0
M6063050,0.194,5,40.0,40.0,20.0,0.438,0.051,0.115,0.0
M6063090,0.074,5,40.0,40.0,20.0,0.471,0.043,0.137,0.123
M6073176,0.25,5,60.0,40.0,0.0,0.562,0.0,0.281,0.101
M6079516,-0.235,5,0.0,80.0,20.0,0.504,0.017,-0.129,0.0
M6081670,-0.527,5,0.0,20.0,80.0,0.664,-0.2,-0.347,0.0
M6083230,0.256,5,40.0,40.0,20.0,0.6,0.013,0.287,0.123
M6083648,-0.196,5,20.0,20.0,60.0,0.534,-0.1,0.011,0.0
M6087426,-0.207,5,20.0,20.0,60.0,0.64,0.0,-0.144,0.101
M6095472,0.301,5,60.0,40.0,0.0,0.613,0.113,0.237,0.236
M6097798,0.109,5,40.0,60.0,0.0,0.517,0.013,0.16,0.0
M6101820,0.121,5,20.0,60.0,20.0,0.483,0.027,0.177,0.0
M6105098,0.311,5,60.0,40.0,0.0,0.688,0.207,0.213,0.136
M6107548,0.334,5,60.0,20.0,20.0,0.733,0.213,0.337,0.123
M6108090,0.345,5,80.0,20.0,0.0,0.579,0.157,0.327,0.0
M6108178,0.087,5,40.0,40.0,20.0,0.597,0.104,0.17,0.0
M6111574,-0.279,5,20.0,20.0,60.0,0.554,0.078,-0.196,0.078
M6116856,0.054,5,40.0,40.0,20.0,0.514,0.004,0.227,0.123
M6119504,-0.438,5,0.0,40.0,60.0,0.494,-0.173,-0.32,0.0
M6119856,-0.002,5,40.0,40.0,20.0,0.552,0.061,-0.033,0.0
M6127004,-0.381,5,0.0,40.0,60.0,0.605,-0.1,-0.1,0.0
M6127024,0.123,5,20.0,80.0,0.0,0.541,0.027,0.128,0.101
M6133130,-0.04,5,20.0,60.0,20.0,0.554,0.113,-0.033,0.0
M6133466,-0.242,5,20.0,40.0,40.0,0.457,0.015,-0.206,0.0
M6135348,0.322,5,60.0,40.0,0.0,0.498,0.157,0.277,0.0
M6138228,-0.212,5,20.0,40.0,40.0,0.455,0.015,-0.139,0.0
M6139732,0.394,5,60.0,40.0,0.0,0.631,0.208,0.358,0.0
M6141246,-0.499,5,0.0,0.0,100.0,0.515,-0.152,-0.152,0.0
M6142496,0.03,5,20.0,60.0,20.0,0.6,0.0,0.101,0.101
M6146586,0.174,5,40.0,60.0,0.0,0.565,0.004,0.227,0.123
M6149154,0.167,5,40.0,60.0,0.0,0.494,0.113,0.113,0.0
M6155172,0.206,5,60.0,20.0,20.0,0.683,0.1,0.252,0.0
M6169694,-0.154,5,20.0,40.0,40.0,0.698,0.0,-0.121,0.123
M6182908,0.13,5,40.0,40.0,20.0,0.604,0.0,0.104,0.132
M6189022,-0.108,5,20.0,60.0,20.0,0.353,-0.042,-0.042,0.0
M6193408,0.149,5,40.0,60.0,0.0,0.542,0.047,0.141,0.202
M6195094,0.019,5,40.0,40.0,20.0,0.572,0.023,-0.1,0.093
M6198946,-0.071,5,20.0,40.0,40.0,0.653,0.004,0.029,0.123
M6199572,-0.718,5,0.0,0.0,100.0,0.628,0.0,-0.343,0.0
M6204340,-0.404,5,0.0,40.0,60.0,0.613,0.0,-0.293,0.0
M6205872,-0.624,5,20.0,0.0,80.0,0.728,0.0,-0.506,0.0
M6206564,0.252,5,60.0,40.0,0.0,0.435,0.141,0.119,0.093
M6210996,-0.17,5,20.0,20.0,60.0,0.652,0.0,0.003,0.0
M6212478,0.016,5,40.0,40.0,20.0,0.635,0.03,0.025,0.123
M6214084,0.076,5,40.0,20.0,40.0,0.753,0.113,0.263,0.0
M6214928,-0.169,5,0.0,80.0,20.0,0.584,-0.096,-0.096,0.0
M6217306,0.12,5,40.0,40.0,20.0,0.729,0.1,0.223,0.123
M6217608,0.272,5,60.0,20.0,20.0,0.763,0.347,0.107,0.093
M6218358,0.17,5,40.0,60.0,0.0,0.565,0.144,0.144,0.0
M6223806,0.169,5,20.0,80.0,0.0,0.454,0.031,0.181,0.0
M6225520,0.177,5,40.0,60.0,0.0,0.483,0.105,0.127,0.078
M6237612,0.134,5,20.0,60.0,20.0,0.5,0.0,0.15,0.0
M6243140,0.131,5,40.0,40.0,20.0,0.628,0.027,0.177,0.0
M6246322,-0.341,5,0.0,60.0,40.0,0.556,0.013,-0.133,0.0
M6257174,0.15,5,40.0,40.0,20.0,0.536,0.207,0.113,0.093
M6259380,-0.08,5,20.0,60.0,20.0,0.618,0.051,-0.094,0.0
M6264654,0.199,5,40.0,40.0,20.0,0.58,0.132,0.256,0.123
M6265828,0.197,5,40.0,60.0,0.0,0.594,0.111,0.235,0.123
M6266538,0.432,5,60.0,40.0,0.0,0.586,0.107,0.264,0.194
M6269368,0.208,5,60.0,20.0,20.0,0.601,0.03,0.15,0.0
M6277440,-0.215,5,20.0,40.0,40.0,0.588,0.008,-0.139,0.0
M6285944,0.149,5,40.0,60.0,0.0,0.528,0.174,0.144,0.0
M6288124,0.546,5,80.0,20.0,0.0,0.704,0.22,0.388,0.093
M6288250,-0.05,5,40.0,40.0,20.0,0.579,0.013,-0.033,0.0
M6288694,-0.448,5,0.0,20.0,80.0,0.481,-0.061,-0.282,0.0
M6292852,0.463,5,80.0,20.0,0.0,0.541,0.0,0.361,0.0
M6292996,0.595,5,80.0,20.0,0.0,0.713,0.013,0.56,0.247
M6294822,0.131,5,40.0,60.0,0.0,0.454,0.141,0.017,0.093
M6302160,0.361,5,60.0,40.0,0.0,0.599,0.0,0.312,0.123
M6303866,-0.036,5,20.0,60.0,20.0,0.515,0.051,0.013,0.0
M6304046,0.052,5,60.0,20.0,20.0,0.611,0.175,-0.047,0.0
M6304162,0.442,5,80.0,20.0,0.0,0.651,0.0,0.373,0.123
M6306064,-0.113,5,20.0,60.0,20.0,0.474,0.028,0.0,0.0
M6316138,0.532,5,100.0,0.0,0.0,0.658,0.25,0.377,0.093
M6317656,0.101,5,40.0,40.0,20.0,0.504,-0.083,0.118,0.101
M6320628,0.332,5,100.0,0.0,0.0,0.444,0.106,0.2,0.078
M6322922,0.052,5,40.0,40.0,20.0,0.498,0.082,-0.01,0.078
M6324278,-0.058,5,0.0,100.0,0.0,0.477,0.021,0.021,0.048
M6333054,0.616,5,100.0,0.0,0.0,0.712,0.313,0.53,0.0
M6333060,0.544,5,100.0,0.0,0.0,0.752,0.136,0.46,0.247
M6334354,0.054,5,20.0,60.0,20.0,0.525,0.1,0.1,0.0
M6336356,-0.006,5,0.0,100.0,0.0,0.364,0.044,0.044,0.082
M6341832,0.112,5,40.0,60.0,0.0,0.504,0.048,0.097,0.0
M6343314,0.334,5,60.0,40.0,0.0,0.661,0.211,0.218,0.194
M6348138,0.116,5,40.0,60.0,0.0,0.513,0.111,0.017,0.206
M6359956,-0.36,5,0.0,40.0,60.0,0.577,0.008,0.008,0.0
M6367558,0.2,5,40.0,60.0,0.0,0.591,0.2,0.013,0.187
M6378710,-0.233,5,20.0,20.0,60.0,0.468,0.013,0.013,0.0
M6386748,0.42,5,80.0,20.0,0.0,0.637,0.347,0.13,0.187
M6388082,0.195,5,60.0,40.0,0.0,0.539,0.157,0.227,0.0
M6394270,-0.046,5,20.0,60.0,20.0,0.629,0.013,0.039,0.123
M6398184,0.531,5,80.0,20.0,0.0,0.528,0.107,0.341,0.093
M6399158,0.29,5,60.0,20.0,20.0,0.638,0.117,0.174,0.093
M6400614,0.25,5,40.0,60.0,0.0,0.545,0.01,0.26,0.0
M6402468,-0.209,5,0.0,60.0,40.0,0.417,-0.152,-0.152,0.0
M6408226,0.146,5,40.0,40.0,20.0,0.687,0.13,0.13,0.0
M6410564,-0.144,5,20.0,40.0,40.0,0.569,0.0,-0.047,0.0
M6412452,0.17,5,60.0,40.0,0.0,0.557,0.113,0.193,0.0
M6412864,-0.004,5,40.0,20.0,40.0,0.668,0.0,0.125,0.123
M6421110,-0.142,5,40.0,20.0,40.0,0.561,-0.076,-0.122,0.101
M6423362,0.021,5,20.0,80.0,0.0,0.404,0.04,0.04,0.0
M6428676,0.054,5,40.0,40.0,20.0,0.756,0.207,-0.033,0.163
M6432466,0.06,5,40.0,40.0,20.0,0.619,0.0,0.077,0.123
M6433880,0.292,5,40.0,60.0,0.0,0.599,0.008,0.281,0.123
M6436726,-0.285,5,0.0,60.0,40.0,0.502,0.0,-0.245,0.0
M6439020,-0.135,5,40.0,20.0,40.0,0.566,0.004,-0.076,0.0
M6445414,-0.16,5,20.0,40.0,40.0,0.58,0.093,-0.147,0.093
M6450186,0.022,5,40.0,40.0,20.0,0.58,0.008,0.101,0.0
M6450804,-0.197,5,20.0,40.0,40.0,0.451,0.015,-0.067,0.0
M6452574,0.399,5,80.0,20.0,0.0,0.694,0.307,0.313,0.093
M6472976,0.499,5,80.0,20.0,0.0,0.793,0.0,0.477,0.247
M6474040,-0.214,5,20.0,40.0,40.0,0.483,0.017,0.017,0.0
M6475714,-0.31,5,20.0,0.0,80.0,0.635,0.0,0.001,0.0
M6476140,-0.51,5,0.0,20.0,80.0,0.59,0.0,-0.147,0.0
M6479534,0.436,5,80.0,20.0,0.0,0.731,0.213,0.437,0.123
M6483364,0.269,5,80.0,0.0,20.0,0.635,0.147,0.152,0.0
M6485928,-0.257,5,20.0,40.0,40.0,0.486,0.013,-0.085,0.0
M6491178,0.314,5,40.0,60.0,0.0,0.55,0.015,0.315,0.0
M6493286,0.326,5,80.0,0.0,20.0,0.695,0.2,0.352,0.0
M6494418,-0.718,5,0.0,0.0,100.0,0.628,0.0,-0.343,0.0
M6495770,-0.593,5,0.0,20.0,80.0,0.631,-0.096,-0.439,0.0
M6499752,0.084,5,40.0,40.0,20.0,0.573,0.112,0.022,0.093
M6510332,0.35,5,60.0,40.0,0.0,0.59,0.176,0.127,0.295
M6511932,-0.264,5,20.0,40.0,40.0,0.518,-0.092,-0.19,0.0
M6513120,0.017,5,20.0,60.0,20.0,0.634,-0.096,0.054,0.0
M6513656,-0.621,5,0.0,0.0,100.0,0.597,0.0,-0.442,0.0
M6521876,-0.337,5,0.0,60.0,40.0,0.497,-0.079,-0.226,0.0
M6523720,-0.027,5,40.0,40.0,20.0,0.528,0.019,-0.004,0.123
M6527426,0.056,5,40.0,40.0,20.0,0.563,0.078,0.0,0.0
M6533240,-0.258,5,0.0,60.0,40.0,0.543,0.0,-0.147,0.0
M6535880,0.057,5,40.0,40.0,20.0,0.498,-0.083,0.067,0.0
M6537238,0.211,5,80.0,0.0,20.0,0.602,0.1,0.4,0.0
M6543652,0.199,5,40.0,60.0,0.0,0.511,0.117,0.195,0.0
M6547170,-0.415,5,20.0,0.0,80.0,0.642,0.034,-0.221,0.0
M6556890,-0.129,5,40.0,20.0,40.0,0.501,-0.018,-0.096,0.043
M6562866,0.471,5,80.0,20.0,0.0,0.691,0.117,0.391,0.123
M6565702,-0.28,5,0.0,40.0,60.0,0.48,-0.061,-0.061,0.0
M6566576,0.029,5,20.0,60.0,20.0,0.462,0.111,0.017,0.093
M6571548,-0.04,5,40.0,20.0,40.0,0.69,0.03,-0.016,0.0
M6574146,0.115,5,40.0,60.0,0.0,0.433,0.124,0.031,0.185
M6587640,0.16,5,40.0,40.0,20.0,0.64,0.104,0.254,-0.1
M6588966,0.114,5,40.0,60.0,0.0,0.416,0.068,0.131,0.0
M6598626,-0.084,5,20.0,60.0,20.0,0.555,0.004,-0.032,0.0
M6599340,-0.032,5,20.0,60.0,20.0,0.657,0.0,-0.023,0.123
M6620846,0.388,5,60.0,40.0,0.0,0.717,0.347,0.253,0.093
M6628102,0.46,5,60.0,40.0,0.0,0.773,0.227,0.377,0.0
M6628394,0.145,5,60.0,20.0,20.0,0.581,0.041,0.154,0.0
M6643972,-0.193,5,20.0,40.0,40.0,0.513,-0.076,-0.05,0.0
M6644200,-0.134,5,20.0,40.0,40.0,0.617,0.03,0.0,0.0
M6648926,0.362,5,80.0,20.0,0.0,0.627,0.202,0.123,0.295
M6649108,0.368,5,60.0,40.0,0.0,0.639,0.097,0.228,0.318
M6654210,-0.625,5,0.0,20.0,80.0,0.578,0.004,-0.289,0.0
M6663582,-0.14,5,20.0,40.0,40.0,0.556,0.004,-0.043,0.0
M6673612,-0.203,5,20.0,40.0,40.0,0.576,0.013,-0.085,0.0
M6675244,0.295,5,80.0,20.0,0.0,0.49,0.073,0.237,0.123
M6679794,0.126,5,20.0,80.0,0.0,0.477,0.023,0.173,0.0
M6684714,-0.521,5,0.0,20.0,80.0,0.59,-0.076,-0.223,0.0
M6697582,-0.191,5,20.0,40.0,40.0,0.636,-0.096,-0.119,0.123
M6704776,0.437,5,80.0,20.0,0.0,0.602,0.004,0.339,0.224
M6714534,0.27,5,40.0,60.0,0.0,0.497,0.207,0.114,0.093
M6718730,0.255,5,60.0,40.0,0.0,0.5,0.214,0.127,0.187
M6722030,-0.368,5,0.0,40.0,60.0,0.564,0.027,-0.12,0.0
M6722976,0.183,5,40.0,60.0,0.0,0.449,0.114,0.214,0.0
M6723592,-0.076,5,60.0,0.0,40.0,0.586,0.122,-0.193,0.093
M6736782,0.015,5,40.0,20.0,40.0,0.546,0.026,0.154,0.0
M6738136,-0.063,5,20.0,60.0,20.0,0.57,0.024,0.024,0.0
M6739646,0.096,5,40.0,60.0,0.0,0.507,0.026,0.104,0.0
M6742252,0.238,5,60.0,20.0,20.0,0.678,0.127,0.35,0.123
M6751668,0.14,5,60.0,0.0,40.0,0.668,0.143,0.263,0.0
M6752992,0.123,5,60.0,20.0,20.0,0.588,-0.059,0.127,0.123
M6760876,-0.081,5,40.0,40.0,20.0,0.539,0.004,-0.094,0.0
M6763252,0.469,5,80.0,20.0,0.0,0.698,0.25,0.277,0.093
M6768578,-0.014,5,60.0,0.0,40.0,0.667,0.0,0.18,0.0
